Term,Expansion,,ExpansionPrev,,,,Expansion,,,,,,,,,,,,,,,,,
greenhouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
ground floor,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
groyne,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
guardhouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
guardroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
guest room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
guideway,[Structure-OR-Area],,[Path_ManMadeArea-OR-Method-OR-ContentPlan],,,,,,,,,,,,,,,,,,,,,
guildhall,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
gurdwara,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
gymnasium,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hacienda,[Structure-OR-Area],,[Structure-OR-ManMadeArea-OR-GeographicArea],,,,,,,,,,,,,,,,,,,,,
half bath,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hall of residence,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hangar,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
harbour,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
hard court,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
Harley Street,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
hatchery,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
hayloft,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
health centre,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
health club,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
heel bar,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
helipad,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
high street,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
home unit,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hospice,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hospital,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hostelry,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
house of God,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
housing estate,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
housing project,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hovel,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
humpback bridge,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hut,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
hyperbaric chamber,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
hypermarket,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
ice house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
igloo,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
in goal area,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
in law apartment,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
incident room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
industrial estate,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
industrial tribunal,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
infield,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
interstate,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
jail,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
jailhouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
jetway,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
jobcentre,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
junior common room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
juvenile court,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Kaaba,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
kangaroo court,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
kasbah,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
kennel,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
kitchen,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
kitchen garden,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
kitchenette,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
knocking shop,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lab,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
laboratory,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
land office,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
land registry,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
language laboratory,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lapa,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
law court,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lean to,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lecture theatre,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
leisure centre,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lending library,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Library of Congress,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
links,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
liquor store,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
building,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,,,
door,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,,,
window,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,,,
listed building,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
living room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
locker room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lodging house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
log cabin,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
loggia,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
loose box,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lounge bar,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
love nest,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lumberyard,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
lunatic asylum,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lunch home,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
luncheonette,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
lunchroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
magnetic field,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
main drag,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
main line,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
maisonette,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
mall,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
malthouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
manÃ¨ge,[Structure-OR-Area],,[StructurePart-OR-Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
mandir,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
manse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
marina,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
market garden,[Structure-OR-Area],,[Structure-OR-ManMadeArea-OR-GeographicArea],,,,,,,,,,,,,,,,,,,,,
masonry,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
mausoleum,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
meadow,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
medical hall,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
meeting house,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
meeting place,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
megastore,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
men's room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
mews,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
mews house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Middle East,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
minimart,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
minimum security prison,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
minster,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
model home,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
monastery,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
moot court,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
morning room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
mosque,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
motel,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
mother in law apartment,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
motor lodge,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
motor park,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
motorway,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
motte and bailey castle,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
movie theater,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
multi storey car park,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
multiplex,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
museum,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
nature strip,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
nave,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Near East,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
necropolis,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
New England,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
news room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
news stand,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
newsroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
nightclub,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Nissen hut,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
No 10,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
no fly zone,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
no go area,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
Number Ten,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
nursing home,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
oast house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
observatory,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
off licence,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
off ramp,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
office block,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
oilfield,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
Old Bailey,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
on ramp,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
op shop,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
open prison,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
opera house,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
operating theatre,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
operations room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
opportunity shop,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
orangery,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
orbital,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
orchestra pit,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
oriel,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
outbuilding,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
outer belt,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
outer space,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
outfield,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
outside lane,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
overbridge,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
overpass,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
package store,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
padded cell,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
paddling pool,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
pagoda,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
paper shop,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
parade ground,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
parapet,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
parkade,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
parking garage,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
parking lot,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
parkland,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
parkway,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
parsonage,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
party wall,[Structure-OR-Area],,[StructurePart],,,,,,,,,,,,,,,,,,,,,
passing lane,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
pasturage,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
pastureland,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
patio,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
pawnshop,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
pedestrian crossing,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
pelican crossing,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
penalty area,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
penitentiary,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
pension,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
penthouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
pergola,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
petrol station,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
petting zoo,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
piazza,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
pied Ã  terre,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
pillbox,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
piste,[Structure-OR-Area],,[Path_ManMadeArea-OR-GeographicArea],,,,,,,,,,,,,,,,,,,,,
pizzeria,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
planetarium,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
playroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
plunge pool,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
polling booth,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
polling station,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
polyclinic,[Structure-OR-Area],,[Structure-OR-Area],,,,,,,,,,,,,,,,,,,,,
poolside,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
poorhouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Portakabin,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
post exchange,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
potting shed,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
power plant,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
power station,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
prefab,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
premises,[Structure-OR-Area],,[Structure-OR-ManMadeArea],,,,,,,,,,,,,,,,,,,,,
press box,[Structure-OR-Area],,[Structure-OR-ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
press gallery,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
priory,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
pub,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
public bar,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
public convenience,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
public house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
public housing,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
pump room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
pup tent,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
purlieus,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
putting green,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
PX,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
quadrangle,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
quarter sessions,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
quay,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
quayside,[Structure-OR-Area],,[StructurePart-OR-ManMadeArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
Quonset hut,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
racecourse,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
raceway,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
railing,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
rampart,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
ranch,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
rat run,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
reactor,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
reading room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
realty,[Structure-OR-Area],,[Structure-OR-ManMadeArea],,,,,,,,,,,,,,,,,,,,,
reception room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
rectory,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
red zone,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
refectory,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
reference library,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
Reformed Church,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
registry office,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
relief road,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
rest area,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
rest house,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
restaurant,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
restroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
retail park,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
retail store,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
ridge tent,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
right field,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
ring road,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
ringside,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
riviera,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
roadhouse,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
roadside,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
roadway,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
rock garden,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
rockery,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
rondavel,[Structure-OR-Area],,[StructurePart-OR-Structure],,,,,,,,,,,,,,,,,,,,,
roof garden,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
rooftop,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
rooming house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
rotunda,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
row house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
rumpus room,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
sacristy,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
safari park,[Structure-OR-Area],,[ManMadeArea],,,,,,,,,,,,,,,,,,,,,
safe house,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
safety island,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
saleroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
salesroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
saltbox,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
sand trap,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
sandbox,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
Savile Row,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
school district,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
schoolroom,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
schoolyard,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
science park,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
Scotland Yard,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
scriptorium,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
scullery,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
sea lane,[Structure-OR-Area],,[Path_ManMadeArea],,,,,,,,,,,,,,,,,,,,,
sea wall,[Structure-OR-Area],,[Structure],,,,,,,,,,,,,,,,,,,,,
seaside,[Structure-OR-Area],,[ManMadeArea-OR-GeographicArea-OR-Area],,,,,,,,,,,,,,,,,,,,,
